LAD10CD,period,sr
E07000084,2015,84.6009089677643
E08000014,2015,112.06303341283
E07000064,2015,89.0610547614278
E07000102,2015,40.0942856645658
E07000094,2015,99.6777270513786
E07000238,2015,131.795791339534
E07000234,2015,137.786241456981
E07000116,2015,42.0893863107988
E07000122,2015,231.266679435376
E07000136,2015,232.52211979022
E07000079,2015,68.6229106946348
E07000090,2015,151.017456016672
E07000078,2015,221.402723837236
E07000083,2015,148.532001809203
E07000042,2015,59.3726208535174
E09000009,2015,103.340040179283
E07000108,2015,129.501985694847
E07000168,2015,189.521943352517
E07000086,2015,39.6430439607009
E09000015,2015,36.6667004507162
E07000181,2015,98.4189542914053
E07000179,2015,34.8802988095597
E07000012,2015,98.7798477378984
E07000124,2015,44.9972293541986
E09000006,2015,26.1134460091724
E07000172,2015,108.539723341109
E09000003,2015,32.2208260829517
E07000046,2015,119.558634666265
E07000199,2015,95.841260837358
E07000218,2015,190.592555526743
E07000194,2015,105.455563493543
E07000029,2015,155.81087235223
E07000038,2015,161.710354818715
E07000076,2015,81.2735908478241
E07000068,2015,18.9527839438744
E07000127,2015,112.05292820495
E07000061,2015,159.212988152455
E07000111,2015,23.3570221728027
E07000125,2015,182.72229835613
E09000011,2015,92.1740524482076
E07000115,2015,49.3708310353032
E07000225,2015,115.112940697561
E07000235,2015,112.681116340796
E07000167,2015,72.4019084252617
E06000037,2015,91.6000704269283
E07000092,2015,69.4800897592186
E07000133,2015,234.739398682144
E07000072,2015,26.17280352717
E07000132,2015,57.2723254029045
E07000212,2015,41.3001091907831
E07000030,2015,112.791994886588
E09000021,2015,58.5516384960335
E07000163,2015,252.022213111175
E07000119,2015,104.815572047549
E07000098,2015,37.7173636745972
E09000029,2015,32.4508134643794
E07000140,2015,84.798364234202
E07000223,2015,86.4502209899427
E07000139,2015,88.4621378460392
E07000220,2015,124.414236147287
E07000109,2015,27.9399809448473
E09000019,2020,69.8568829844714
E07000026,2020,293.666216075728
E07000165,2020,76.3547039037802
E09000017,2020,37.1018195787009
E08000008,2020,287.060323510141
E09000031,2020,25.3503665243965
E09000012,2020,133.612143465168
E06000024,2020,88.0076793005425
E07000189,2020,155.802372636482
E08000016,2020,191.753455805666
E08000018,2020,220.960616568444
E07000127,2020,97.2835241994829
E08000010,2020,301.333703120156
E08000001,2020,288.796800577816
E08000032,2020,104.92818457513
E06000019,2020,112.987227533499
E06000006,2020,52.1865056286088
E06000049,2020,80.7140622267552
E06000035,2020,68.9618489981034
E06000007,2020,56.9122396594527
E08000007,2020,93.1971483399368
E06000050,2020,23.7894265079138
E06000054,2020,57.9822095098003
E06000037,2020,37.1308899872546
E08000030,2020,137.040027228564
E07000145,2020,113.095610991306
E07000175,2020,107.633961881201
E07000174,2020,424.648166710346
E06000001,2020,815.9801489041
E06000004,2020,579.845545059892
E07000213,2020,71.1389343387636
E07000027,2020,239.159056744125
E07000121,2020,355.423778248219
E06000013,2020,150.856581475962
E06000027,2020,271.97454800444
E09000029,2020,32.5573823864561
E07000207,2015,24.0551144123794
E06000022,2020,127.436393525707
E08000034,2020,76.136071535837
E06000002,2020,532.37501704205
E07000188,2020,153.449559930356
E08000033,2020,194.177196317016
E08000028,2020,63.4333326759315
E08000027,2020,65.0857688851305
E06000009,2020,576.090575146722
E06000047,2020,184.025699825656
E07000061,2020,149.281111405812
E08000031,2020,108.626860329431
E06000032,2020,80.8428443951664
E08000017,2020,403.54814969975
E07000062,2020,117.214742652244
E07000196,2020,47.1704279309766
E06000043,2020,82.4405622719693
E08000025,2020,158.906938998888
E08000015,2020,224.213898538403
E08000013,2020,160.988938193982
E07000109,2020,106.632544252506
E09000011,2020,54.6645423413652
E06000023,2020,191.856573452878
E09000023,2020,68.3114044568792
E09000018,2020,56.8325437205546
E09000027,2020,27.0146235306669
E07000110,2020,63.5096199748605
E06000005,2020,434.137888585173
E07000138,2020,299.4320552343
E07000011,2020,48.637694788354
E06000003,2020,262.214838344204
E06000008,2020,180.19381476712
E07000080,2015,120.045595719655
E07000078,2020,123.516016656354
E07000220,2020,125.844605850304
E07000125,2020,158.923009263567
E07000088,2020,313.936622627057
E07000221,2020,76.1691195448529
E06000020,2020,86.9186000948518
E08000006,2020,91.6597083231274
E07000088,2015,115.072853984063
E06000052,2020,51.1442389408411
E07000080,2020,109.157102023964
E07000238,2020,178.067783956514
E09000024,2015,29.6661999391941
E06000051,2020,63.4384169660555
E08000012,2020,314.822792643277
E06000025,2020,120.976076539407
E08000005,2020,91.5131266325077
E06000056,2020,17.3069202946975
E08000004,2020,170.583100070868
E06000014,2020,138.290048885801
E08000003,2020,271.229302475447
E07000126,2020,211.846931630405
E07000092,2020,66.7724896960847
E06000045,2020,83.2023558620283
E08000035,2020,173.432811172813
E09000022,2020,107.891198852133
E07000147,2020,47.2913070968462
E08000019,2020,212.584630311955
E06000021,2020,161.827479220542
E08000021,2020,105.05438346549
E07000193,2020,114.617568840462
E07000148,2020,146.275845990607
E09000028,2020,69.7616396175864
E07000036,2020,119.052243787415
E08000029,2020,29.469731081277
E07000198,2015,114.427735798147
E07000131,2015,69.4209960397281
E06000016,2020,189.783235795954
E09000026,2020,19.1282348608004
E06000018,2020,133.975334690243
E07000212,2020,88.1154412878504
E07000219,2020,51.6395952363368
E07000132,2020,147.048011175649
E08000014,2020,154.77042136477
E07000222,2020,197.245070157243
E07000044,2020,116.265550517382
E07000045,2020,48.5633359687213
E09000008,2020,43.1213208681942
E07000033,2020,79.866821438776
E07000236,2020,85.2643181272926
E07000173,2020,44.442943907682
E07000122,2020,212.802156901133
E07000028,2020,230.418282780736
E07000146,2020,137.528671593484
E07000010,2020,245.151175922182
E06000030,2020,262.925324101954
E06000012,2020,200.861008673655
E06000011,2020,59.6148634706281
E07000187,2020,69.7937288563992
E08000024,2020,132.133913914503
E06000042,2020,61.4437860133276
E09000021,2020,26.850103304794
E07000142,2020,44.4935219641726
E07000115,2020,31.7535867478197
E07000084,2020,89.4980241772623
E07000094,2020,119.974904138278
E07000086,2020,59.4274349699
E07000224,2020,91.5877526400122
E07000227,2020,66.8002237423954
E08000023,2020,169.541448149179
E07000128,2020,203.122280276907
E07000137,2020,69.9186048518706
E07000136,2020,180.136731275561
E06000010,2020,268.79032942998
E07000192,2020,145.834154694948
E07000063,2020,86.2191410420188
E08000036,2020,132.289727640632
E07000239,2020,267.95719922915
E07000141,2020,103.879596276349
E06000026,2020,107.786752472892
E06000031,2020,66.2522468292549
E07000234,2020,172.934801172608
E07000164,2020,101.188825164444
E08000022,2020,121.573685902444
E09000007,2020,95.7425754520173
E07000226,2020,27.6151551971722
E07000237,2020,233.985033040752
E07000081,2020,241.047788224119
E07000082,2020,147.993849231336
E07000194,2020,124.331184079396
E06000017,2020,112.13276519399
E07000120,2020,74.3200499291235
E08000026,2020,136.823456084046
E06000044,2020,242.468193040384
E08000011,2020,149.063480281115
E08000002,2020,151.722234166108
E07000117,2020,294.077694933714
E07000090,2020,74.1421482877633
E07000087,2020,138.582716426759
E07000106,2020,81.9447409293412
E07000041,2020,107.394398513636
E09000020,2020,44.1777806951252
E06000038,2020,135.332488943303
E09000009,2020,64.6044651662307
E07000177,2020,46.6722673387473
E07000202,2020,63.687640859025
E07000008,2020,192.968964466299
E07000144,2020,34.1277323331931
E07000071,2020,53.7200693896954
E07000168,2020,57.732537139149
E09000013,2020,42.0041247475993
E07000123,2020,275.686054926468
E09000006,2020,28.8173290652437
E09000005,2020,31.4625093493875
E07000067,2020,45.7017503770395
E06000040,2020,66.8464895809909
E06000015,2020,244.849724978127
E07000114,2020,99.2103659400304
E07000032,2020,53.1789618310686
E09000033,2020,63.5265297784043
E07000133,2020,457.540263543192
E09000025,2020,61.9073238836742
E06000033,2020,72.4696564970762
E09000030,2020,94.5376921028548
E07000197,2020,156.074416281683
E07000113,2020,73.0690695430034
E08000009,2020,59.1191250369495
E07000134,2020,38.2245789770543
E07000216,2020,66.2945902438099
E06000041,2020,39.6038524647058
E07000009,2020,76.0629801475622
E07000112,2020,44.7317272501974
E07000178,2020,147.614496279873
E07000042,2020,71.7410739562161
E07000140,2020,114.19706312054
E07000029,2020,294.099472264394
E07000195,2020,95.0690572320421
E09000016,2020,29.4643446112105
E07000210,2020,53.6469656179235
E07000228,2015,37.5408926718653
E07000119,2020,46.3778870234672
E07000085,2020,28.2310428547231
E09000010,2015,25.2176692740514
E07000176,2015,29.6200789242738
E07000196,2015,24.5400456732572
E07000208,2015,26.1050699588364
E07000217,2015,31.4849771461452
E07000200,2015,40.9190148355356
E07000215,2015,35.516510175162
E07000196,2010,43.7207459179523
E09000029,2010,28.6236027308876
E07000093,2010,22.662640527759
E07000127,2010,57.6653471311447
E07000107,2010,64.6322697801056
E07000187,2010,59.0907270915284
E07000215,2010,19.4830973894408
E07000035,2010,257.812046833244
E07000129,2010,56.4993671006136
E07000030,2010,248.023718926861
E06000041,2010,21.1629007658164
E07000214,2010,167.123157440527
E06000036,2010,57.3587049846893
E07000199,2005,75.1817671599648
E07000220,2010,41.2490196805107
E07000090,2000,29.42806657355
E09000024,2000,20.1021658626027
E07000088,2005,122.999240242859
E07000144,2005,76.7415319596618
E07000143,2000,69.6293263132179
E07000176,2005,101.234937494043
E07000031,2000,41.5281099680188
E07000211,2005,28.7854407218706
E07000187,2005,74.0348199506352
E07000193,2000,30.8429164184929
E07000105,2000,41.5292593497907
E06000054,2005,8.64285471085631
E07000099,2005,63.3485287938483
E07000164,2000,107.53974510716
E06000034,2000,13.3636158528492
E07000029,2005,54.9782410743837
E07000234,2005,47.113283161237
E07000229,2000,45.6643751568202
E09000010,2000,9.85833700909321
E07000107,2005,22.4198926876002
E06000034,2005,39.8872322083121
E07000040,2005,65.0872168706066
E07000115,2005,107.611793362532
E08000026,2000,16.1076734407917
E08000029,2005,39.614978400857
E09000017,2005,31.3177945243949
E07000137,2000,60.055584531616
E07000129,2005,40.6136753424573
E09000031,2000,26.8060584922542
E07000221,2005,37.0631923057801
E07000210,2005,39.9577333238266
E06000036,2005,47.809380847233
E07000209,2005,18.3734089062007
E07000176,2020,33.2402606036431
E07000170,2020,168.148123602945
E07000118,2020,152.576479229473
E07000070,2020,30.5757375576412
E07000083,2020,87.3166276292601
E07000108,2020,84.2367742500426
E07000179,2020,54.8163156089898
E07000039,2020,73.5541487081466
E07000064,2020,306.674293935251
E07000171,2020,99.1350161426321
E06000055,2020,102.586602844054
E07000091,2020,45.7604301241956
E07000209,2020,62.5581963916408
E06000046,2020,77.2091435864241
E07000047,2020,91.7599559552212
E07000105,2015,63.9952834005589
E07000111,2010,39.0272949115774
E09000015,2010,22.8796193754356
E07000210,2010,64.4235361598389
E06000039,2010,52.9719674672327
E07000164,2010,116.407475572528
E07000166,2010,46.1333017320858
E07000132,2010,48.1122698782574
E07000047,2010,57.3115731934062
E07000226,2010,42.5744595735102
E07000223,2010,57.9209552547997
E07000149,2010,37.4034585107386
E07000144,2010,29.7398911933072
E07000076,2010,74.3113600557469
E07000069,2010,44.8472103118313
E07000064,2005,79.050281372854
E07000212,2005,38.1205442858215
E06000049,2005,27.6691683905119
E07000131,2005,33.7595337266146
E06000017,2005,118.196324094321
E07000199,2010,41.1175374482208
E06000052,2005,14.4162649026851
E07000220,2005,57.6225690083634
E07000105,2005,20.1504337363822
E07000227,2005,47.792156184709
E07000208,2000,22.2305044985393
E07000067,2005,26.4012461388178
E07000167,2000,50.0584639379187
E07000026,2000,51.7435969217357
E07000103,2000,30.5487013118472
E07000095,2005,81.8480713750582
E07000216,2005,35.6703007515092
E07000222,2000,34.5523758104809
E07000085,2000,14.8658714651206
E07000084,2000,8.670855502686
E07000223,2000,65.735461160666
E07000129,2000,40.0259651509971
E07000196,2000,43.0952920496338
E07000215,2005,46.3581969699064
E07000199,2020,85.8365047515318
E07000129,2020,38.087492058296
E07000139,2020,69.7741285130441
E07000223,2020,86.7679016151947
E07000180,2020,76.1233908282391
E07000043,2020,61.7262227109933
E07000130,2020,44.5017776089033
E07000198,2020,40.0749317947215
E07000038,2020,43.228690351001
E07000034,2020,84.1201062392944
E07000103,2020,90.6053026822338
E07000149,2020,53.2006469858633
E07000047,2015,151.362260343088
E07000069,2015,27.0028580601906
E07000135,2015,25.7532835436518
E08000029,2010,57.9469424027631
E07000147,2015,38.6688450224191
E07000139,2010,64.9304282581031
E07000068,2010,17.1030802647557
E07000218,2010,57.5738384478093
E07000163,2010,139.578037094009
E07000072,2010,21.8901949863435
E07000216,2010,50.3186815164102
E07000077,2010,42.1359977773895
E07000147,2000,51.9061326319012
E07000068,2000,54.3094552761636
E07000228,2005,33.9336773951288
E07000215,2000,31.8821635236167
E07000047,2005,39.4250634988068
E07000083,2000,41.2915963286633
E07000039,2005,66.1193268518721
E07000140,2000,26.7344348136558
E07000140,2005,136.144721839315
E07000217,2000,22.2092410963957
E07000103,2005,42.5578363719074
E07000009,2000,52.9450694904037
E09000015,2000,6.94594661762347
E09000029,2000,7.05615742377005
E07000089,2000,59.1249507292077
E07000012,2000,29.1142741973488
E07000037,2020,148.919972676118
E06000051,2005,11.9833937204573
E07000218,2000,28.5388127853881
E07000076,2020,56.8569479190357
E09000032,2020,31.8999070867047
E07000047,2000,58.0029581508657
E07000031,2020,71.3215890450039
E07000144,2000,49.6123148053543
E07000065,2010,18.5445852529026
E07000139,2005,36.3685485428334
E07000135,2010,73.5564545788893
E09000003,2020,9.87578255808831
E06000036,2020,54.5542007211049
E06000045,2000,6.35928082793574
E07000109,2005,22.1060554488682
E07000214,2020,60.4229607250755
E09000001,2005,138.3700013837
E07000210,2000,64.0829470551365
E06000036,2000,25.0723965450238
E07000133,2000,25.7433389110568
E07000096,2005,34.554384430994
E07000069,2005,16.6176446150523
E07000218,2020,67.8058041768376
E07000172,2020,105.518279000293
E06000039,2020,51.0495111131773
E07000169,2020,83.5593034377711
E07000105,2020,34.0973746310166
E07000167,2020,67.81500067815
E07000040,2020,64.9144712111422
E07000073,2020,78.8954635108481
E07000203,2010,30.8858808273086
E07000124,2010,44.0588408687231
E07000214,2005,76.264254727693
E07000093,2000,30.516434377961
E07000029,2000,23.3481792093264
E07000075,2000,26.7239096734995
E07000228,2000,17.7496572481229
E07000115,2000,36.3013952035657
E07000109,2000,21.8878781510047
E07000040,2000,32.794949577765
E07000077,2020,58.1643840163525
E07000181,2020,37.9269957681724
E09000014,2020,27.6779815469954
E07000069,2020,47.306996249069
E07000046,2020,209.752852059954
E07000235,2020,76.3591936469151
E07000203,2005,17.5233441879168
E07000133,2010,99.0081698544867
E07000176,2000,29.4572275399826
E07000076,2005,32.94460853934
E07000194,2000,20.4031665714519
E07000012,2020,50.8293314694426
E07000131,2020,33.8274407920027
E09000024,2020,17.0032848000752
E07000211,2020,23.9475070645146
E07000065,2020,90.0576368876081
E07000099,2020,53.642313056539
E07000095,2020,37.8073673301376
E07000214,2015,37.2563678890202
E07000065,2000,27.9138873555115
E07000072,2000,23.7832064275263
E07000102,2000,17.7494482573687
E07000179,2005,14.2239417387346
E07000068,2005,37.3915644630571
E07000229,2020,70.6663840011307
E07000044,2005,47.1685658323718
E07000035,2020,61.8624412422988
E07000134,2005,44.2081653354358
E07000096,2020,45.5706102045123
E07000030,2020,103.088708453418
E09000002,2020,16.5847241740145
E07000130,2000,17.6268345133557
E07000102,2020,39.1481365487003
E07000225,2020,41.3618294376781
E07000066,2020,19.9526885205188
E07000079,2020,71.5922107674685
E07000042,2000,29.1010680091959
E07000133,2005,26.4550264550265
E07000131,2000,25.0093785169439
E07000030,2000,40.0817668042807
E06000034,2020,37.4742364624321
E09000004,2020,14.6987663624853
E07000140,2010,43.0125777983052
E07000208,2010,26.139007240505
E07000135,2005,51.7933445552247
E07000075,2005,27.0570091182121
E07000212,2000,27.514813509442
E07000217,2020,35.1809891022931
E07000111,2020,39.6164828160352
E07000067,2010,12.9384517848594
E07000218,2005,20.8912194204776
E07000074,2005,21.8799229826711
E07000095,2010,36.8412327076464
E07000139,2000,20.123153700648
E06000040,2000,12.7505625937834
E07000084,2005,10.3496098197098
E07000166,2015,30.0117783152881
E07000091,2000,12.4900079936051
E07000227,2000,16.366612111293
E06000046,2000,16.545060472196
E09000001,2000,184.70631695604
E07000116,2020,27.382256297919
E07000228,2020,23.4128793068952
E07000089,2015,22.4961756501395
E06000055,2005,9.60605565748648
E07000166,2005,28.1928390188892
E07000074,2000,33.5987635655008
E08000032,,245.609952954692
E08000024,,99.0247163098669
E06000010,,506.141101137509
E06000014,,255.776665874892
E08000017,,432.425117470196
E08000015,,143.706236265457
E08000034,,104.708078077622
E06000004,,349.001387032916
E08000016,,369.778401264321
E08000001,,308.679007593398
E08000021,,120.801122176667
E08000018,,343.856877964395
E08000012,,451.148869972202
E08000019,,282.36088788348
E07000036,,62.084331364904
E09000009,,50.1866776354935
E08000003,,349.005087303665
E08000008,,245.808830514756
E06000009,,688.542212497098
E06000027,,269.403764412067
E06000033,,87.8338202066109
E09000002,,58.8497706819786
E06000023,,305.085972462496
E07000121,,258.985025924562
E07000008,,271.971402026217
E08000036,,206.816238607191
E08000007,,92.1611101329497
E09000007,,176.008427799516
E07000082,,124.409922636944
E07000081,,281.388176065583
E08000035,,312.474559834153
E06000019,,132.688638545058
E07000092,,71.8733697471643
E08000025,,111.468584619297
E06000001,,695.995190656841
E06000002,,507.791394811676
E08000031,,104.59039057484
E07000226,,37.2059936128982
E07000169,,169.106416509972
E08000030,,154.534411596535
E07000195,,90.4211051844757
E06000021,,200.811303652084
E07000170,,293.203041809196
E07000174,,702.120895551421
E07000033,,235.945934489786
E07000171,,323.542305198875
E07000238,,124.894728855144
E07000235,,90.9471730611084
E07000168,,141.329333869459
E07000197,,53.5036773959574
E07000138,,365.775951181479
E07000236,,77.471061638037
E07000237,,232.245263157979
E06000013,,115.770534941269
E06000012,,192.837825386726
E08000014,,146.564628881229
E07000034,,413.128282838912
E08000013,,252.531150776845
E07000126,,143.486218477387
E07000118,,197.125343671773
E08000009,,64.328827963979
E08000005,,220.242110783431
E07000032,,92.333446737916
E06000015,,181.023269313707
E08000004,,169.725726458391
E06000003,,258.003295889671
E07000028,,199.03050411722
E08000022,,85.3611391824758
E06000018,,199.354783584842
E06000016,,105.456497053608
E07000123,,334.232694990464
E07000163,,176.110017018006
E06000007,,92.6719416516326
E07000078,,139.249240535086
E06000024,,141.570453521848
E08000011,,118.254391894018
E07000011,,63.7302008679801
E09000018,,39.5973885719599
E09000011,,105.624959962809
E07000202,,96.0125836856304
E06000025,,79.0259292669042
E09000005,,47.1219542953375
E09000019,,148.670001606239
E07000127,,59.8825168384701
E07000037,,91.0972555317993
E06000022,,119.397471504676
E07000044,,72.0842288564613
E06000026,,188.425627570471
E09000013,,121.392178540068
E09000028,,99.5653314511286
E09000020,,84.4156565023085
E09000032,,36.2987148858219
E09000022,,84.5078086363766
E06000043,,193.675052414002
E07000142,,89.0240491711896
E08000006,,193.061826454784
E07000027,,231.09105274644
E09000026,,28.8210109966463
E07000178,,177.237595115391
E07000181,,56.5978299347142
E07000066,,59.1325399368658
E07000076,,60.0717010686403
E07000080,,100.474982860015
E09000016,,27.3137767402433
E09000012,,109.577473573716
E09000033,,104.343267760223
E07000088,,115.595043633953
E07000064,,73.6911378155601
E07000128,,165.42643351249
E06000031,,188.706741640014
E07000063,,85.0724399131009
E07000061,,125.533336814559
E06000044,,145.336602740502
E06000037,,47.8756442387067
E07000112,,62.609314687961
E07000117,,338.504247428668
E07000125,,150.524519209579
E08000002,,167.402915423211
E07000209,,31.209625610601
E07000079,,69.3749417999727
E07000062,,248.212121396079
E09000006,,24.6979897674701
E07000216,,38.9690332456826
E09000030,,104.248106643171
E07000134,,38.5209812257175
E07000045,,78.8271807343028
E07000119,,91.9549182190461
E09000003,,31.057985986993
E09000025,,51.5682151215698
E06000035,,131.841473599198
E07000041,,130.319913652864
E07000224,,93.3766037502348
E07000219,,57.5067280784804
E07000225,,61.1808182920697
E07000179,,31.0161478318087
E09000023,,74.851313219676
E09000004,,29.3825530177892
E07000116,,48.1699124992889
E07000124,,47.0204627225979
E07000070,,36.6050650203407
E07000067,,23.936487629035
E08000010,,200.549985145062
E06000032,,64.6129050245421
E07000187,,78.5800042995159
E07000192,,128.967049936822
E07000207,,29.8236980276293
E06000011,,87.5275315373065
E07000146,,129.55886289954
E06000005,,240.000522469277
E06000041,,29.3007555291764
E07000071,,39.1261269032299
E06000042,,85.6539872300076
E07000046,,125.374419976224
E07000043,,157.992977762337
E07000177,,67.9923423865531
E07000077,,44.2149412231466
E07000098,,41.2441767870971
E07000175,,128.049843004907
E07000148,,218.745303056882
E07000145,,143.832074539592
E07000234,,81.0548353423064
E07000099,,39.6502851772743
E07000173,,79.8932297829006
E07000108,,102.973771753908
E07000096,,30.3468907465669
E06000030,,173.888600205771
E07000069,,31.7810200533129
E07000239,,209.606854139108
E07000094,,72.8860058349876
E09000027,,32.8707666694067
E09000021,,61.9604322792805
E07000200,,52.2406233530042
E08000027,,162.471408276859
E09000017,,30.0630627705776
E07000038,,125.959172548799
E07000107,,36.7056686218697
E06000038,,108.143888991225
E07000203,,30.1290518719767
E07000198,,66.7892617926164
E07000149,,51.7903176062094
E06000008,,299.206069618076
E08000033,,114.334107851819
E07000220,,61.3633346594376
E09000014,,32.649559248204
E07000180,,46.5141402272431
E07000135,,49.9770019551023
E06000017,,126.120333308948
E07000073,,73.9385219531232
E08000029,,36.5427212416685
E07000039,,54.6213942742686
E07000110,,74.148540064912
E08000028,,64.9439519391542
E06000006,,73.2376918834884
E07000122,,211.382689085064
E06000039,,72.1851190961704
E07000189,,143.446982138944
E07000188,,107.586397189286
E07000113,,66.3004786616782
E09000008,,40.0442900600876
E07000214,,61.7813811619184
E07000035,,101.031021469208
E07000010,,118.920603327629
E07000172,,72.5173672352476
E07000143,,66.6670122437138
E08000023,,110.402329602954
E07000194,,64.8207934435821
E06000020,,69.0093685656897
E07000221,,56.5273721314586
E07000087,,64.1305668906169
E07000147,,38.6114371449612
E07000165,,86.1610774749817
E07000213,,74.9644694128738
E07000217,,34.6126063722102
E07000114,,121.130133724291
E07000166,,44.5576224353679
E07000106,,117.080126576552
E07000199,,49.0162557961808
E07000111,,30.8115165716558
E07000141,,60.6499159712157
E07000211,,33.0936656966298
E07000120,,115.228304653177
E07000009,,112.530617864792
E07000193,,99.5137271327216
E07000012,,58.118173581029
E09000010,,21.3839308966215
E09000031,,40.0517104138977
E07000026,,118.732353410664
E07000223,,78.8785307007552
E07000065,,36.8444860517209
E09000029,,26.1460821146306
E09000015,,24.2686855001594
E07000042,,48.0147356652461
E09000024,,24.5099325324096
E07000167,,54.7154341564678
E07000093,,28.4069413913206
E07000086,,34.3745232427498
E07000222,,91.4052974014355
E06000046,,52.2090964664967
E07000164,,95.7966983059971
E07000130,,61.6550850341882
E07000089,,45.0425946986593
E06000040,,54.3492008173677
E06000045,,65.0324301019732
E07000137,,71.3243092345444
E07000085,,56.744168025969
E07000196,,37.4596177079112
E08000026,,79.9951455691764
E07000083,,72.9842284920838
E07000031,,56.661931634112
E07000136,,134.831602573128
E07000090,,94.4656949597521
E07000091,,30.8965544716395
E07000030,,117.658086843323
E07000102,,27.9055183011368
E06000050,,81.8028600930411
E06000051,,71.1890643512686
E07000115,,49.7078001877652
E07000132,,44.5510816977513
E06000054,,50.6646079442205
E07000072,,26.1859997587667
E07000131,,44.9034761939805
E06000047,,144.558856114187
E07000227,,38.2064829261524
E07000229,,55.556931422225
E06000056,,35.224934489342
E07000075,,38.5287651635211
E06000034,,27.9860320282987
E06000052,,66.4038151062145
E06000049,,97.1887209350121
E07000212,,42.7441085703741
E07000103,,67.0784411173048
E07000176,,39.3108611565124
E06000055,,98.6239256705179
E07000084,,42.2914500273563
E07000228,,30.6282481328504
E07000029,,81.9287406766169
E07000040,,64.0056188067298
E07000105,,33.5595437414352
E07000109,,29.4141342553719
E07000074,,28.4894377429909
E07000210,,44.2652758863418
E07000095,,56.2382985840452
E06000036,,47.9012533527784
E07000129,,51.6141875133023
E07000144,,35.0711018715388
E07000218,,67.3392772682643
E07000068,,33.047368072046
E07000133,,145.529686301522
E07000140,,70.5862014115563
E07000139,,54.0187019872827
E07000208,,23.5250163723302
E07000215,,29.8384818705245
E07000047,,66.977754340026
E09000001,,161.060920721789
