LAD10CD,period,sr
E06000052,2010,74.3746189896237
E09000006,2010,33.1851925601888
E07000171,2010,408.117174816347
E08000017,2010,898.26620331597
E08000018,2010,339.120303615484
E09000001,2005,138.3700013837
E09000019,2010,140.291105011669
E07000116,2010,46.1304298706525
E07000115,2010,24.8146566381445
E06000024,2010,124.314788222623
E07000189,2010,144.960806193942
E06000033,2010,65.1739476342608
E09000017,2010,27.2985871541554
E06000055,2005,9.60605565748648
E07000066,2010,60.582956241445
E07000008,2010,264.650640965169
E07000012,2010,67.668179716823
E07000009,2010,113.271020474151
E07000041,2010,113.158729731356
E07000042,2010,39.765635232189
E06000044,2010,158.81692987287
E07000090,2010,119.688778335048
E07000087,2010,45.4273068022088
E09000028,2010,74.3013172935743
E09000033,2010,79.7906944380909
E09000005,2010,44.1983444689607
E09000020,2010,101.512308897609
E06000050,2005,27.184598037196
E06000050,2010,114.689665354843
E06000051,2010,76.6445078228455
E08000003,2010,297.020566372081
E08000006,2010,191.070732857931
E06000049,2005,29.013824639827
E08000011,2010,74.0265583562197
E06000006,2010,94.5950419875517
E08000008,2010,262.255382919092
E06000049,2010,122.516750276609
E08000009,2010,58.7043635284851
E08000007,2010,84.047357610428
E08000027,2010,148.125131823849
E08000028,2010,62.0446275612165
E09000025,2010,50.1556572542742
E07000077,2010,42.1359977773895
E08000029,2010,39.6963840142629
E08000025,2010,80.5265857354492
E07000199,2010,41.1175374482208
E08000010,2010,155.071415169789
E07000081,2010,221.376707414142
E07000080,2010,96.6827759813277
E07000078,2010,105.91141286029
E07000179,2010,54.6015883352406
E07000178,2010,137.163335093275
E07000179,2005,14.2239417387346
E06000002,2010,765.562459786592
E06000001,2010,689.363083053949
E06000003,2010,284.783631592232
E06000023,2010,318.37019001193
E07000112,2010,73.5216092965788
E07000106,2010,184.058493272673
E07000108,2010,171.72271138814
E06000047,2005,37.5904157344115
E06000004,2010,241.414693687392
E06000016,2010,89.5689130766171
E07000133,2010,119.660559776485
E07000131,2010,54.1404228777831
E07000132,2010,48.1122698782574
E07000130,2010,98.6039194188217
E07000037,2010,119.291933634791
E07000198,2010,44.8941442036826
E08000033,2010,133.070930991407
E08000034,2010,146.634001397875
E06000043,2010,149.396249126742
E07000063,2010,126.50168280526
E07000228,2010,54.1992741157474
E06000027,2010,302.999815435103
E07000045,2010,81.4809118688971
E08000035,2010,271.178701406747
E06000037,2010,57.7329202066624
E08000030,2010,126.849434316096
E08000013,2010,284.105402937391
E07000043,2010,310.585709243635
E06000014,2010,259.468666418866
E07000169,2010,147.060867614086
E07000168,2010,239.370787502804
E07000146,2010,403.672722176766
E07000010,2010,133.644177093535
E07000143,2010,97.8642342288747
E06000054,2005,9.44402053119293
E06000022,2010,144.582856201753
E06000054,2010,71.4674353160417
E08000014,2010,175.850601437302
E08000012,2010,277.825208738986
E09000026,2010,35.7680812007355
E09000016,2010,21.9391953052188
E09000002,2010,54.8588963640193
E08000016,2010,469.265493081634
E08000036,2010,272.027736546668
E07000034,2010,531.486112425956
E07000038,2010,135.44887171736
E06000018,2010,161.208378938864
E07000035,2010,276.655271730069
E07000033,2010,484.588744631011
E09000018,2010,31.0899432712227
E09000027,2010,32.6540860100051
E07000145,2010,114.967298920672
E08000019,2010,227.84588764923
E06000038,2010,113.147312076705
E09000011,2010,102.054855357435
E09000023,2010,88.5430624983184
E09000024,2010,16.96045332834
E07000222,2010,77.1647846577832
E07000221,2010,86.0946534207468
E07000192,2010,116.4563614018
E06000021,2010,175.905785260655
E06000012,2010,276.758651165707
E06000035,2010,104.96449673076
E07000175,2010,125.212623149854
E07000174,2010,643.70562884701
E07000170,2010,276.236302037875
E06000026,2010,206.082107690684
E08000026,2010,76.3293433825315
E07000220,2010,41.2490196805107
E08000031,2010,130.397620382061
E08000024,2010,103.41888875238
E06000047,2010,106.145971375871
E06000019,2010,113.514712702006
E07000218,2005,20.8912194204776
E07000148,2010,241.137671804193
E08000001,2010,281.223163810521
E07000086,2010,26.4978776561841
E07000094,2010,80.7890613014272
E06000030,2010,121.981566853106
E09000030,2010,118.24001109261
E07000028,2010,224.126452374855
E09000009,2010,57.2213174657152
E09000013,2010,110.698929441935
E09000012,2010,60.4524261053122
E08000021,2010,103.720540292208
E08000022,2010,111.352527946474
E06000015,2010,150.848564909264
E07000027,2010,375.980124411663
E07000121,2010,214.820129274809
E07000031,2010,50.0843552058439
E06000010,2010,533.382962341942
E06000011,2010,101.937182206842
E07000138,2010,486.558857863346
E07000141,2010,71.3506506414787
E07000036,2010,55.6169134522718
E07000173,2010,115.531173541784
E07000061,2010,170.141729265294
E07000064,2010,90.7566883489943
E07000062,2010,318.394889337445
E07000123,2010,364.909583890643
E07000118,2010,200.987658615811
E07000126,2010,116.099907012629
E06000051,2005,9.97270882436651
E06000020,2010,91.0230991030672
E07000111,2010,39.0272949115774
E07000223,2010,57.9209552547997
E07000224,2010,137.232303914933
E07000227,2010,42.1468431160824
E07000225,2010,57.5450955218928
E09000021,2010,116.974992790984
E07000188,2010,133.770827686644
E07000187,2010,59.0907270915284
E08000015,2010,129.040796045568
E07000095,2010,55.2618490614696
E06000032,2010,40.8342847257738
E06000056,2005,4.98003007938168
E06000039,2010,55.1905625444223
E06000040,2010,45.8464336304491
E07000084,2010,20.4644307732955
E07000092,2010,105.236004271629
E09000029,2010,28.6236027308876
E06000031,2010,180.836645614938
E06000017,2010,288.15122176118
E07000011,2010,77.3432982521836
E07000212,2010,63.9289302090824
E07000213,2010,111.934700187863
E09000010,2010,22.0472724460482
E08000002,2010,167.940174034825
E08000004,2010,171.82118044293
E08000005,2010,199.75321018425
E07000237,2010,229.629977328521
E06000007,2010,89.0128811748444
E06000009,2010,748.894242045424
E07000128,2010,185.204287027604
E06000005,2010,245.347664586003
E06000008,2010,418.372827623378
E07000120,2010,184.347090007245
E07000122,2010,287.703581657077
E07000117,2010,379.032619437256
E07000071,2010,45.8313817560661
E07000202,2010,68.5205338619954
E06000046,2010,80.1105501408732
E07000209,2010,27.6473200497082
E07000216,2010,50.3186815164102
E06000025,2010,95.4205707150093
E07000044,2010,57.8889609428929
E07000075,2010,43.7714158753795
E07000069,2010,44.8472103118313
E09000003,2010,38.6882689659311
E09000032,2010,43.2408295651249
E07000082,2010,80.0794612312149
E07000046,2010,184.522171408987
E06000056,2010,43.2002527986964
E06000055,2010,51.5917333546026
E07000167,2010,64.0486879383973
E07000165,2010,89.4723275351258
E06000042,2010,55.380760601554
E06000034,2010,26.0475434352764
E07000076,2010,74.3113600557469
E07000214,2010,167.123157440527
E07000089,2010,23.603676246717
E08000023,2010,166.417138779623
E07000072,2010,21.8901949863435
E09000022,2010,79.0121737313714
E09000031,2010,70.0327056666751
E07000200,2010,65.5839365933901
E07000099,2010,31.8555340459837
E07000040,2010,54.1342570792326
E07000047,2010,57.3115731934062
E06000045,2010,58.8577030290076
E07000088,2010,94.5372982449193
E07000085,2010,70.9992964999916
E06000041,2010,21.1629007658164
E09000008,2010,36.8202620933431
E07000194,2010,41.1306398685341
E07000197,2010,64.2488347484861
E07000196,2010,43.7207459179523
E07000195,2010,95.8864468267079
E07000193,2010,110.851549183999
E07000039,2010,74.5498946843826
E06000013,2010,85.829228783549
E07000032,2010,141.54996129917
E07000219,2010,81.0489035653546
E07000144,2010,33.4758129599564
E09000004,2010,35.1288864484786
E07000107,2010,64.6322697801056
E07000109,2010,50.5808340893633
E07000030,2010,248.023718926861
E07000026,2010,59.4060591966553
E07000142,2010,108.726854485001
E07000113,2010,66.167891670837
E07000226,2010,42.5744595735102
E07000074,2010,20.1298891202927
E07000073,2010,80.5136760815287
E07000127,2010,57.6653471311447
E07000079,2010,90.19417468809
E07000177,2010,64.1629231403422
E07000180,2010,28.9558044039406
E07000207,2010,33.2894918404767
E07000217,2010,48.6904909245403
E07000164,2010,116.407475572528
E07000029,2010,47.2848448755368
E09000015,2010,22.8796193754356
E07000098,2010,92.9025251945032
E07000210,2010,64.4235361598389
E07000114,2010,122.866779786717
E07000125,2010,251.99822960443
E07000137,2010,83.3074300989603
E07000140,2010,43.0125777983052
E07000134,2010,50.0012581952999
E07000129,2010,56.4993671006136
E07000110,2010,98.7552343649649
E07000065,2010,18.5445852529026
E07000103,2010,26.9341227145048
E07000102,2010,29.1069025378021
E07000239,2010,245.516462286517
E07000238,2010,103.256457626521
E07000235,2010,97.0135599424446
E07000234,2010,97.5718748568199
E07000236,2010,79.7674608628796
E07000172,2010,49.4566518655099
E07000176,2010,48.5766533714
E07000119,2010,154.985395843792
E07000229,2010,82.2888453844537
E07000203,2010,30.8858808273086
E06000036,2010,47.1216713126785
E07000218,2010,40.717500919968
E07000149,2010,37.4034585107386
E07000147,2010,33.8378384387785
E07000215,2010,27.4988523001885
E07000070,2010,34.9383315050168
E07000083,2010,64.2074029728988
E07000181,2010,27.012359305132
E07000211,2010,21.1542407341039
E07000166,2010,46.1333017320858
E07000208,2010,26.139007240505
E07000136,2010,111.612252569757
E07000135,2010,73.5564545788893
E07000096,2010,22.1587478150597
E07000124,2010,65.0493290576408
E07000093,2010,26.980188416687
E07000139,2010,64.9304282581031
E07000105,2010,19.6635232911271
E07000108,2015,132.745261671487
E06000046,2015,89.7030948999152
E06000024,2015,135.05540133457
E06000049,2015,159.8015014827
E08000023,2015,256.669764464463
E06000020,2015,126.255544293923
E07000189,2015,251.992544719399
E09000009,2015,104.458388949234
E07000219,2015,98.6447083973035
E07000165,2015,154.915788764049
E06000019,2015,202.55183671671
E07000043,2015,241.173057828595
E07000046,2015,132.483505756131
E09000019,2015,172.464926065939
E09000031,2015,55.5872884015925
E09000014,2015,48.9916512251547
E08000008,2015,441.585169021118
E07000221,2015,111.21769844897
E06000042,2015,172.094198219706
E07000163,2015,252.022213111175
E08000032,2015,400.009837285639
E08000016,2015,321.418132997234
E08000036,2015,448.958201291642
E08000019,2015,456.711531777783
E09000012,2015,353.376049335942
E09000030,2015,155.431668058227
E09000002,2015,52.440748136404
E07000203,2015,46.2584396577167
E09000027,2015,45.4880812674236
E07000207,2015,24.0551144123794
E08000030,2015,357.560504193099
E07000192,2015,127.573654091522
E08000018,2015,433.117533519212
